date,FDC_portal/Proposals/2012-2013_round1,FDC_portal/Proposals/2012-2013_round1/Example,FDC_portal/Proposals/2012-2013_round1/Example/Hub,FDC_portal/Proposals/2012-2013_round1/Example/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Example/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Example2,FDC_portal/Proposals/2012-2013_round1/Example2/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Example2/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Example2/Tab_view,FDC_portal/Proposals/2012-2013_round1/Staff_summary/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Staff_summary/Progress_report_form/Q1/fr,FDC_portal/Proposals/2012-2013_round1/WMUK,FDC_portal/Proposals/2012-2013_round1/WMUK/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/WMUK/Proposal_form,FDC_portal/Proposals/2012-2013_round1/WMUK/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/WMUK/Tab_view,FDC_portal/Proposals/2012-2013_round1/WM_IL/Progress_report/Q1,FDC_portal/Proposals/2012-2013_round1/WM_Israel/Progress_report/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Argentina,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Argentina/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Argentina/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Argentina/Proposal_form/Budget_proposal,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Argentina/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Argentina/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Australia,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Australia/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Australia/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Australia/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_CH,FDC_portal/Proposals/2012-2013_round1/Wikimedia_CH/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_CH/Progress_report_form/Q2,FDC_portal/Proposals/2012-2013_round1/Wikimedia_CH/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_CH/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_CH/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Deutschland,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Deutschland/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Deutschland/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Deutschland/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Deutschland/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Foundation,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Foundation/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Foundation/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Foundation/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Foundation/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_France,FDC_portal/Proposals/2012-2013_round1/Wikimedia_France/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_France/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_France/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_France/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Indonesia/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Israel,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Israel/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Israel/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Israel/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Israel/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Italia,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Italia/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Nederland,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Nederland/Detailed_Budget_2013,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Nederland/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Nederland/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Nederland/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Nederland/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Philippines,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Philippines/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Sverige,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Sverige/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Sverige/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Sverige/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Sverige/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimedia_UK/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Österreich,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Österreich/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Österreich/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Österreich/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimedia_Österreich/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimédia_France,FDC_portal/Proposals/2012-2013_round1/Wikimédia_France/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimédia_France/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimédia_France/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimédia_France/Tab_view,FDC_portal/Proposals/2012-2013_round1/Wikimédia_Magyarország,FDC_portal/Proposals/2012-2013_round1/Wikimédia_Magyarország/Letter_of_intent,FDC_portal/Proposals/2012-2013_round1/Wikimédia_Magyarország/Progress_report_form/Q1,FDC_portal/Proposals/2012-2013_round1/Wikimédia_Magyarország/Proposal_form,FDC_portal/Proposals/2012-2013_round1/Wikimédia_Magyarország/Staff_proposal_assessment,FDC_portal/Proposals/2012-2013_round1/Wikimédia_Magyarország/Tab_view
2012/06/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/06/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/07/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
